Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
2514,CA-2017-124506,11/11/2017,17/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,95.968
2515,CA-2017-124506,11/11/2017,17/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.992
2519,CA-2017-124352,15/10/2017,21/10/2017,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,20.16
2520,CA-2017-124352,15/10/2017,21/10/2017,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,29.46
2521,CA-2017-124352,15/10/2017,21/10/2017,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,868.59
2522,CA-2017-124352,15/10/2017,21/10/2017,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96
2523,CA-2017-124352,15/10/2017,21/10/2017,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,5.5
2524,CA-2017-124352,15/10/2017,21/10/2017,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6
2542,CA-2017-144792,30/04/2017,04/05/2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Scottsdale,Arizona,85254,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,111.888
2544,US-2017-114174,08/09/2017,14/09/2017,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173.94
2545,US-2017-114174,08/09/2017,14/09/2017,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,14.76
2554,CA-2017-155439,14/09/2017,18/09/2017,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Columbia,South Carolina,29203,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,25.92
2555,CA-2017-118626,15/08/2017,20/08/2017,Standard Class,JC-15775,John Castell,Consumer,United States,Tallahassee,Florida,32303,South,TEC-PH-10000369,Technology,Phones,HTC One Mini,705.544
2557,US-2017-126844,08/10/2017,14/10/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,51.712
2573,CA-2017-155845,12/08/2017,15/08/2017,Second Class,CM-12235,Chris McAfee,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,1399.944
2589,CA-2017-137729,05/05/2017,09/05/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98
2590,CA-2017-137729,05/05/2017,09/05/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168
2591,US-2017-115455,08/09/2017,14/09/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136
2592,US-2017-115455,08/09/2017,14/09/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47
2602,CA-2017-165848,04/06/2017,04/06/2017,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94
2603,CA-2017-165848,04/06/2017,04/06/2017,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85
2604,CA-2017-165848,04/06/2017,04/06/2017,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.784
2605,CA-2017-165848,04/06/2017,04/06/2017,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61.12
2607,CA-2017-154053,04/03/2017,10/03/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,San Diego,California,92024,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99
2614,CA-2017-137204,28/04/2017,05/05/2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Los Angeles,California,90045,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",41.568
2643,CA-2017-124051,29/12/2017,30/12/2017,First Class,KA-16525,Kelly Andreada,Consumer,United States,Aurora,Illinois,60505,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,186.048
2644,CA-2017-149111,17/04/2017,21/04/2017,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792
2645,CA-2017-149111,17/04/2017,21/04/2017,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",18.624
2651,US-2017-146794,26/09/2017,01/10/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Hesperia,California,92345,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,424.9575
2659,CA-2017-150343,16/08/2017,20/08/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94110,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86
2664,CA-2017-164784,01/05/2017,04/05/2017,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,3.984
2665,CA-2017-164784,01/05/2017,04/05/2017,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62
2666,CA-2017-164784,01/05/2017,04/05/2017,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742
2667,CA-2017-111794,01/10/2017,01/10/2017,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512
2668,CA-2017-111794,01/10/2017,01/10/2017,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,28.352
2686,CA-2017-133123,06/09/2017,11/09/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952
2687,CA-2017-133123,06/09/2017,11/09/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.204
2688,US-2017-128195,04/08/2017,05/08/2017,First Class,RA-19285,Ralph Arnett,Consumer,United States,Peoria,Illinois,61604,Central,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.98
2692,US-2017-144211,28/08/2017,02/09/2017,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48
2693,US-2017-144211,28/08/2017,02/09/2017,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576
2694,CA-2017-138079,22/01/2017,28/01/2017,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",109.9
2696,CA-2017-161662,07/02/2017,09/02/2017,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30.352
2723,CA-2017-164735,14/04/2017,19/04/2017,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,81.2
2742,CA-2017-165015,25/02/2017,27/02/2017,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,Newark,Ohio,43055,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,46.72
2758,CA-2017-127775,11/06/2017,13/06/2017,Second Class,ES-14020,Erica Smith,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97
2759,CA-2017-146171,11/03/2017,15/03/2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92
2760,CA-2017-146171,11/03/2017,15/03/2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32
2772,CA-2017-163986,03/09/2017,10/09/2017,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5
2774,CA-2017-131576,22/11/2017,26/11/2017,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44
2776,CA-2017-144729,21/10/2017,25/10/2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44
2783,CA-2017-139878,11/11/2017,16/11/2017,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98
2784,US-2017-106677,05/11/2017,10/11/2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988
2785,CA-2017-116974,09/10/2017,15/10/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976
2801,CA-2017-153318,25/10/2017,28/10/2017,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96
2820,CA-2017-160500,05/05/2017,08/05/2017,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72
2821,CA-2017-160500,05/05/2017,08/05/2017,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776
2822,CA-2017-100202,31/12/2017,05/01/2018,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,92804,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376
2829,CA-2017-124149,23/04/2017,26/04/2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,108.336
2830,CA-2017-124149,23/04/2017,26/04/2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130,East,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92
2831,CA-2017-124149,23/04/2017,26/04/2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304
2839,CA-2017-147368,09/06/2017,12/06/2017,First Class,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,Florida,32303,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7
2845,US-2017-162852,27/12/2017,31/12/2017,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Woodstock,Illinois,60098,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.488
2850,CA-2017-123617,28/11/2017,03/12/2017,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Palm Coast,Florida,32137,South,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.434
2851,US-2017-128293,02/06/2017,05/06/2017,First Class,KC-16255,Karen Carlisle,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784
2853,CA-2017-136371,19/03/2017,21/03/2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98
2854,CA-2017-136371,19/03/2017,21/03/2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32
2857,CA-2017-128594,26/08/2017,29/08/2017,First Class,DJ-13510,Don Jones,Corporate,United States,San Diego,California,92037,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136
2858,CA-2017-154690,15/08/2017,17/08/2017,Second Class,CC-12370,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296
2868,CA-2017-115588,10/11/2017,12/11/2017,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,43615,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,14.72
2869,CA-2017-115588,10/11/2017,12/11/2017,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,43615,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976
2876,US-2017-167339,21/01/2017,23/01/2017,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,153.568
2877,US-2017-167339,21/01/2017,23/01/2017,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488
2878,CA-2017-152072,15/01/2017,19/01/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,52.34
2879,CA-2017-152072,15/01/2017,19/01/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,4.66
2880,CA-2017-152072,15/01/2017,19/01/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97
2881,CA-2017-102932,19/09/2017,23/09/2017,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44
2882,CA-2017-102932,19/09/2017,23/09/2017,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93
2884,CA-2017-130799,11/11/2017,16/11/2017,Second Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96
2885,CA-2017-164483,30/01/2017,03/02/2017,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456
2886,US-2017-159856,18/10/2017,22/10/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,85281,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92
2898,US-2017-164630,04/01/2017,09/01/2017,Standard Class,EB-13975,Erica Bern,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.968
2903,CA-2017-164035,12/06/2017,17/06/2017,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12
2904,CA-2017-153577,27/06/2017,01/07/2017,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464
2905,CA-2017-153577,27/06/2017,01/07/2017,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658
2919,CA-2017-160129,23/11/2017,23/11/2017,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8
2920,CA-2017-160129,23/11/2017,23/11/2017,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368
2921,CA-2017-160129,23/11/2017,23/11/2017,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448
2934,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792
2935,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.976
2936,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89
2937,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.208
2938,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,248.08
2939,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7
2940,US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808
2946,CA-2017-166443,04/11/2017,05/11/2017,First Class,LH-17020,Lisa Hazard,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29
2956,CA-2017-153353,18/08/2017,24/08/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,New York City,New York,10035,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99
2986,CA-2017-139269,25/05/2017,30/05/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96
2987,CA-2017-139269,25/05/2017,30/05/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36
2988,CA-2017-139269,25/05/2017,30/05/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65
2989,CA-2017-139010,21/02/2017,26/02/2017,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99
2990,CA-2017-139010,21/02/2017,26/02/2017,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56
2991,CA-2017-139010,21/02/2017,26/02/2017,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15
2992,CA-2017-139010,21/02/2017,26/02/2017,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248
2993,CA-2017-134376,02/10/2017,06/10/2017,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,New York City,New York,10024,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
2995,CA-2017-112893,09/09/2017,13/09/2017,Second Class,AT-10735,Annie Thurman,Consumer,United States,Stockton,California,95207,West,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,55.36
3005,CA-2017-131499,08/09/2017,10/09/2017,First Class,MG-17875,Michael Grace,Home Office,United States,New York City,New York,10011,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48
3009,CA-2017-124772,05/12/2017,06/12/2017,First Class,JG-15160,James Galang,Consumer,United States,Murray,Kentucky,42071,South,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82
3010,CA-2017-115525,25/07/2017,29/07/2017,Standard Class,RR-19525,Rick Reed,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88
3017,US-2017-160528,23/08/2017,30/08/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.296
3018,US-2017-160528,23/08/2017,30/08/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608
3019,US-2017-160528,23/08/2017,30/08/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,666.4
3030,US-2017-164189,24/03/2017,28/03/2017,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,97030,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,403.168
3033,US-2017-114293,21/11/2017,26/11/2017,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon,97030,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136
3041,US-2017-147991,05/05/2017,09/05/2017,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72
3054,CA-2017-128517,09/04/2017,14/04/2017,Second Class,SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,517.9
3055,CA-2017-128517,09/04/2017,14/04/2017,Second Class,SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,48227,Central,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,5.28
3061,CA-2017-144554,07/11/2017,12/11/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,Newark,Ohio,43055,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,119.976
3074,CA-2017-125206,03/01/2017,05/01/2017,First Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,114.46
3091,CA-2017-112123,03/03/2017,08/03/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86
3092,CA-2017-112123,03/03/2017,08/03/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,479.95
3093,CA-2017-112123,03/03/2017,08/03/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,166.44
3104,CA-2017-124562,08/12/2017,12/12/2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Ohio,43229,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957
